1000  0.000232  10677  7336
10000  0.002041  149364  83257
100000  0.015794  2079900  1217010
200000  0.040811  4254051  2359739
300000  0.059895  7067680  3844969
400000  0.075544  9101331  4980831
500000  0.106553  11776390  6243400
600000  0.145120  15101888  8285236
700000  0.153213  16565377  8886213
800000  0.192934  19728710  10399255
900000  0.209007  21928147  11270308
1000000  0.240464  23986050  13039846
