1000  0.000059  5044  0
10000  0.000575  69008  0
100000  0.006636  853904  0
200000  0.014012  1807808  0
300000  0.021336  2797264  0
400000  0.028990  3815616  0
500000  0.037257  4783216  0
600000  0.044394  5894528  0
700000  0.053678  7000336  0
800000  0.061870  8031232  0
900000  0.070271  9084240  0
1000000  0.077618  10066432  0
